country,year,AvgTemperature,suicides/100k pop,HDI for year,gdp_per_capita ($),military_exp,warm/cold
Hungary,1999,10.360347985347985,483.88,,5147.0,4.429629709795941,cold
Hungary,2000,11.737249544626591,464.56,0.7690000000000002,4966.0,3.030055777128211,cold
Hungary,2001,10.800152207001526,408.9800000000001,,5546.000000000001,2.70277377254542,cold
Hungary,2002,11.553247152970151,382.74999999999994,,6995.000000000001,2.7306333365116893,cold
Hungary,2003,10.964590964590961,372.0399999999999,,8840.000000000002,2.04629888221727,cold
Hungary,2004,9.275956284153,369.46999999999997,,10806.0,1.7601437494594403,cold
Hungary,2005,9.084322678843227,352.00999999999993,0.8019999999999999,11764.000000000002,1.76232843721919,cold
Hungary,2006,10.01750380517504,312.66,,12021.0,1.68580508013674,cold
Hungary,2007,11.825702075702077,327.32000000000005,,14608.999999999998,1.6284306152931902,cold
Hungary,2008,11.46666666666667,331.67999999999995,,16540.000000000004,1.8391379517934092,cold
Hungary,2009,11.388431013431022,310.71999999999997,,13696.999999999998,1.80045046868212,cold
Hungary,2010,10.05540334855403,321.30999999999995,0.8210000000000001,13761.0,1.6969212712613795,cold
Hungary,2011,10.853424657534243,299.85,0.823,14827.000000000002,1.7731844262190803,cold
Hungary,2012,11.423193685488771,305.96,0.823,13525.000000000002,1.6893828307869194,cold
Hungary,2013,11.276255707762557,266.22999999999996,0.8249999999999998,14332.999999999998,1.6454335658238601,cold
Ireland,1997,10.04977168949771,156.15,,24258.999999999996,7.4792678598744695,cold
Ireland,1998,9.927362265312398,162.17000000000002,,26115.0,6.9802166656099915,cold
Ireland,1999,9.899420024420026,141.22000000000003,,28344.0,6.53012330164809,cold
Ireland,2000,9.412112932604735,142.36,0.8609999999999999,28340.000000000004,6.297164983462731,cold
Ireland,2001,9.381430745814306,148.97,,30536.000000000004,6.508063123100608,cold
Ireland,2002,9.97630040012312,135.82,,35154.0,6.594013340015942,cold
Ireland,2003,9.983713850837146,134.76999999999998,,44473.00000000001,6.486405990792,cold
Ireland,2004,9.934426229508198,129.42,,51661.99999999999,6.358035096691348,cold
Ireland,2005,10.13713850837138,121.10999999999999,0.895,55213.00000000001,6.264912690414737,cold
Ireland,2006,10.271689497716894,126.46000000000001,,58941.0,6.04956445483926,cold
Ireland,2007,10.254208754208753,121.77000000000001,,67032.0,6.367865558416001,cold
Ireland,2008,9.543378995433784,129.55999999999997,,67173.0,6.391801084464887,cold
Ireland,2009,9.62225274725275,132.63000000000002,,57390.0,6.148111928525592,cold
Ireland,2010,8.484474885844756,120.30000000000001,0.9079999999999999,52042.00000000001,5.936345040026752,cold
Ireland,2011,10.065905631659056,138.57999999999998,0.9089999999999999,56655.0,5.793753357796881,cold
Ireland,2012,9.447024893746203,137.66,0.9099999999999998,53443.00000000001,5.671590452593949,cold
Ireland,2013,9.5578386605784,117.40999999999998,0.9119999999999998,56628.0,5.573191343100738,cold
Israel,1997,20.265277777777772,126.57999999999998,,21921.0,1.6266927994662101,warm
Israel,1998,21.719681571815713,100.11000000000001,,21637.0,1.6445088791320497,warm
Israel,1999,21.565379403794044,102.58,,21319.0,1.6832997980888205,warm
Israel,2000,21.023896499238962,108.56000000000002,0.8499999999999998,23451.0,1.7410595043212298,warm
Israel,2001,21.049819731235658,108.23000000000002,,22623.0,1.67936473768145,warm
Israel,2002,21.428503787878793,93.49000000000001,,20536.0,1.7061872461628995,warm
Israel,2003,20.967682363804244,97.17,,21133.0,1.7089955372422796,warm
Israel,2004,20.720911176663417,98.43999999999998,,22167.999999999996,1.6826732696167899,warm
Israel,2005,21.77516544757925,102.91,0.87,22901.000000000004,1.6051704156235498,warm
Israel,2006,21.787065180682188,80.52,,24306.0,1.5254829046465999,warm
Israel,2007,21.289287295263392,73.66999999999999,,27711.999999999996,1.4518075477953205,warm
Italy,1997,14.21415525114154,117.04000000000002,,22869.0,0.6550548268174139,cold
Italy,1998,14.118574946137278,113.84000000000002,,23342.000000000004,0.5449478289716639,cold
Italy,1999,14.337835775335778,99.72,,23001.999999999996,0.5110515264186729,cold
Italy,2000,14.465496276029798,99.22,0.8290000000000003,21027.0,0.4863197612969739,cold
Italy,2001,14.208523592085262,95.87,,21392.0,0.504358949501446,cold
Italy,2002,14.080640196983689,94.61,,23226.999999999996,0.585431033566746,cold
Italy,2003,14.643835616438345,94.41999999999997,,28572.0,0.5815962975886579,cold
Italy,2004,13.78756830601093,91.33000000000001,,32703.999999999996,0.5359699675595302,cold
Italy,2005,13.460882800608823,82.58999999999999,0.8560000000000002,33536.00000000001,0.5276636946188971,cold
Italy,2006,14.020624048706253,81.61000000000001,,34578.0,0.6089223187637788,cold
Italy,2007,14.297695360195348,81.96000000000004,,38935.0,0.65245791026588,cold
Italy,2008,14.330815018315015,81.68999999999998,,41935.0,0.953358265634252,cold
Italy,2009,14.50496031746034,81.92999999999998,,38101.0,0.9472148986217869,cold
Italy,2010,13.764079147640786,80.77000000000001,0.8690000000000001,36869.0,0.8742131707203727,cold
Italy,2011,14.600684931506843,86.08,0.8729999999999999,40210.0,0.9254452620105739,cold
Italy,2012,14.479735883424413,85.45,0.872,36497.0,0.929816796754045,cold
Italy,2013,14.276255707762543,84.86,0.8729999999999999,37050.0,0.8995950425117107,cold
Japan,1997,13.299594114662634,237.38,,37080.0,0.9204378981264357,cold
Japan,1998,13.624002455494177,306.59999999999997,,33791.00000000001,0.9385947746529538,cold
Japan,1999,13.659035409035395,298.90000000000003,,38164.0,0.9452483374444202,cold
Japan,2000,13.267304189435357,278.52000000000004,0.8570000000000001,40813.0,0.9311361556541979,cold
Japan,2001,12.71841704718416,267.16,,35843.0,0.9470798558331178,cold
Japan,2002,13.218682671591248,265.84,,34239.0,0.9558346715474172,cold
Japan,2003,12.88863521055302,279.4099999999999,,36926.0,0.95567390575915,cold
Japan,2004,13.981886257842541,266.24999999999994,,39960.0,0.9416076384343381,cold
Japan,2005,13.050938609842715,266.88999999999993,0.874,39412.0,0.9315816525888098,cold
Japan,2006,13.462658548959913,262.24,,37534.0,0.9171970375780282,cold
Japan,2007,14.083231583231585,268.75999999999993,,37408.0,0.8976266541179592,cold
Japan,2008,13.7125648063434,265.32,,41773.0,0.920247843496941,cold
Japan,2009,13.834808709808717,266.69,,43415.0,0.9837773569410478,cold
Japan,2010,14.133891425672262,255.48,0.884,47059.00000000001,0.9588513250321423,cold
Japan,2011,13.664738711314063,252.41000000000003,0.8859999999999998,50919.0,0.9868062925244483,cold
Japan,2012,13.417375025298528,233.70000000000002,0.8879999999999998,51379.00000000001,0.96742708258411,cold
Japan,2013,13.935159817351597,231.16000000000003,0.8900000000000002,42781.0,0.950865860745235,cold
Kazakhstan,1997,10.044140030441412,433.7400000000001,,1539.9999999999998,1.3406385983861098,cold
Kazakhstan,1998,9.349646044936906,440.52000000000004,,1599.0,1.22012251882916,cold
Kazakhstan,1999,9.913766788766793,407.72999999999996,,1225.0,1.18697414805458,cold
Kazakhstan,2000,10.009562841530043,426.04999999999995,0.6789999999999999,1328.0,1.3137420322459699,cold
Kazakhstan,2001,10.252302025782694,422.48999999999995,,1608.0,1.5047549019607798,cold
Kazakhstan,2002,10.11880578639582,405.89,,1788.0,1.6324078112128702,cold
Kazakhstan,2003,8.925266362252662,411.7099999999999,,2232.0,1.65009984272562,cold
Kazakhstan,2004,10.066029143897987,413.85999999999996,,3109.9999999999995,1.61419423692636,cold
Kazakhstan,2005,9.604414003044146,357.80000000000007,0.7460000000000001,4096.0,1.6905870137942196,cold
Kazakhstan,2006,10.428023327194596,374.72999999999996,,5769.999999999999,1.45517741016444,cold
Kazakhstan,2007,10.006925207756233,375.6300000000001,,7422.999999999999,1.5479124958340098,cold
Kazakhstan,2008,10.269159741458912,366.93999999999994,,9387.0,1.6158502942742403,cold
Kazakhstan,2009,9.48397435897436,330.07000000000005,,8024.000000000001,1.5614480348417805,cold
Kazakhstan,2010,9.513698630136986,320.81000000000006,0.7659999999999997,10062.0,1.5551378679399697,cold
Kazakhstan,2011,9.403775322283618,293.76,0.7720000000000001,12969.0,1.5414189514013896,cold
Kazakhstan,2012,9.695536828963798,271.02,0.7779999999999999,13845.0,1.6663889781924597,cold
Kazakhstan,2013,10.732267884322683,296.67,0.785,15552.0,1.5619099161069305,cold
Kuwait,1997,26.179216406489093,19.939999999999998,,18766.0,2.6633878077206394,warm
Kuwait,1998,27.254385964912277,16.209999999999997,,14209.000000000002,2.79444200391705,warm
Kuwait,1999,27.370064279155184,16.82,,15864.0,2.492577219796109,warm
Kuwait,2000,26.823466909532495,15.23,0.8039999999999998,19112.0,2.4573175195553394,warm
Kuwait,2001,27.100761035007604,9.129999999999999,,17116.000000000004,2.4278777409132197,warm
Kuwait,2002,26.91697530864197,14.56,,17668.000000000004,2.31547437727618,warm
Kuwait,2003,27.131354642313557,16.44,,24543.999999999996,2.3286646177887396,warm
Kuwait,2004,26.884335154826967,17.26,,29778.0,2.33106488784499,warm
Kuwait,2005,26.673419275629197,18.18,0.7950000000000003,39166.0,2.4672827371856805,warm
Kuwait,2006,27.073059360730607,15.83,,46890.0,2.48836866984537,warm
Kuwait,2007,26.93284493284493,13.02,,37283.0,2.46963885628269,warm
Kuwait,2008,26.828601953601943,11.76,,43746.0,2.4894029846220396,warm
Kuwait,2009,26.89209401709401,14.810000000000002,,33453.0,2.603514322049979,warm
Kuwait,2010,27.960622710622676,10.04,0.809,35171.00000000001,2.46271920274076,warm
Kuwait,2011,26.538156288156305,11.409999999999998,0.8119999999999999,46203.0,2.47295558071308,warm
Kuwait,2012,27.134220997857344,15.59,0.8149999999999998,49780.99999999999,2.4992997069532294,warm
Kuwait,2013,26.782356532356513,9.879999999999999,0.8159999999999997,48729.0,2.50300919011492,warm
Latvia,1997,7.500608828006087,492.56999999999994,,2770.9999999999995,2.11775043323025,cold
Latvia,1998,5.797364672364673,441.8400000000001,,3061.0000000000005,2.2974498885005104,cold
Latvia,1999,8.311507936507935,420.40999999999997,,3228.0,3.02443012545734,cold
Latvia,2000,8.687214611872145,453.2,0.727,3493.9999999999995,2.3687495214315,cold
Latvia,2001,7.761643835616444,383.49000000000007,,3724.0000000000005,2.1871757634046496,cold
Latvia,2002,8.171283471837487,367.76,,4311.0,2.10246696484394,cold
Latvia,2003,7.681623931623933,361.63000000000005,,5364.0,2.0090855539654795,cold
Latvia,2004,7.318306010928961,328.38,,6644.000000000001,2.1541563505001795,cold
Latvia,2005,7.282343987823435,312.06,0.8060000000000002,7916.000000000001,2.0614256770635504,cold
Latvia,2006,7.846224677716395,288.9,,10139.0,2.2268269670499294,cold
Latvia,2007,7.827380952380953,295.75000000000006,,14758.000000000002,2.2992237993029305,cold
Latvia,2008,8.068070818070819,323.68999999999994,,17217.0,2.448351937749601,cold
Latvia,2009,7.0227411477411446,307.7999999999999,,12889.999999999998,2.5528711793845407,cold
Latvia,2010,6.076063666972755,259.34000000000003,0.8109999999999999,11950.999999999998,2.1641296823229506,cold
Latvia,2011,7.489497716894978,288.75,0.8119999999999999,14446.999999999998,2.0621804678471904,cold
Latvia,2012,6.803324099722986,267.67999999999995,0.8129999999999998,14557.999999999998,1.92611281029265,cold
Latvia,2013,7.304109589041091,242.19000000000003,0.8159999999999997,15820.000000000002,2.12453879661093,cold
Mexico,1997,20.247200117889776,57.070000000000014,,5864.000000000001,2.0440066828525603,warm
Mexico,1998,21.719310344827594,56.839999999999996,,6063.999999999999,1.90682793613908,warm
Mexico,1999,20.798033017211093,54.889999999999986,,6800.000000000001,1.9812449129687397,warm
Mexico,2000,20.53326646606485,54.89,0.6990000000000002,7892.000000000001,1.90443634841287,warm
Mexico,2001,20.421604938271603,63.300000000000004,,8310.999999999998,1.9882440461278,warm
Mexico,2002,20.534632034632043,58.36000000000001,,8357.000000000002,2.0463235623113993,warm
Mexico,2003,20.45532646048109,63.0,,7779.0,2.0032466981632404,warm
Mexico,2004,20.248986647591767,60.75,,8217.0,1.9490422229853899,warm
Mexico,2005,21.000189178963282,62.220000000000006,0.7220000000000001,9071.0,1.92033603090448,warm
Mexico,2006,20.74460242232752,59.220000000000006,,9906.0,1.8816527213005705,warm
Mexico,2007,20.243458475540407,58.010000000000005,,10496.0,1.8618458458960403,warm
Mexico,2008,20.400749923477203,60.83,,10864.0,1.8896386500965099,warm
Mexico,2009,21.13202075702075,64.14,,8651.000000000002,2.0842205234820104,warm
Mexico,2010,20.27809487569762,61.00999999999999,0.7460000000000001,9991.0,1.9350683784887204,warm
Mexico,2011,21.1070292620865,65.52,0.7480000000000001,10965.0,1.8708687389468597,warm
Mexico,2012,20.89246294544307,63.43,0.7539999999999999,10981.999999999998,1.9059213061639204,warm
Mexico,2013,20.513729246487866,64.99000000000001,0.7549999999999998,11478.0,1.9484901824842396,warm
New Zealand,1997,14.835159817351608,198.28000000000003,,19041.0,0.43583575542203906,cold
New Zealand,1998,16.25238534933825,201.07000000000002,,16051.999999999998,0.5483123928642211,cold
New Zealand,1999,15.67139804639806,176.80000000000004,,16555.999999999996,0.8554156303262338,cold
New Zealand,2000,15.495129375951292,157.54,0.874,14725.000000000002,0.5435316451865779,cold
New Zealand,2001,15.439087848178767,179.9,,14968.000000000002,0.780315876986167,cold
New Zealand,2002,15.286324786324775,152.03000000000003,,18208.0,0.95433804485135,cold
New Zealand,2003,15.165421724245258,172.35,,23663.000000000004,0.570707544874932,cold
New Zealand,2004,14.74817850637522,163.41000000000003,,27324.999999999996,0.490996769130759,cold
New Zealand,2005,15.828767123287678,157.93000000000004,0.895,29802.999999999996,0.397422937174069,cold
New Zealand,2006,15.014155251141544,156.74,,28628.000000000004,0.34837543409558897,cold
New Zealand,2007,15.404609279609277,148.19,,34892.00000000001,0.3703548311598921,cold
New Zealand,2008,15.491300366300372,151.77999999999994,,33585.0,0.4890841346089379,cold
New Zealand,2009,14.923840048840047,153.00000000000003,,30258.999999999996,0.505855627592204,cold
New Zealand,2010,15.694444444444459,152.62,0.9050000000000001,36145.0,0.5392311181316931,cold
New Zealand,2011,15.616133942161342,142.82000000000002,0.907,41184.0,0.579227020085957,cold
New Zealand,2012,15.06265432098766,158.03000000000003,0.9089999999999999,42756.0,0.5025411217310461,cold
New Zealand,2013,15.800608828006078,144.55,0.9109999999999997,46198.00000000001,0.4696953005607571,cold
Nicaragua,2010,27.4536780547861,88.74000000000001,0.6189999999999999,1715.0000000000002,0.50547171122623,warm
Nicaragua,2011,27.32890720390723,89.54999999999998,0.623,1887.9999999999998,0.526411336502478,warm
Nicaragua,2012,27.351141552511454,72.28999999999999,0.625,2006.0000000000002,0.6659035538231363,warm
Nicaragua,2013,27.732572298325717,80.97000000000001,0.628,2061.9999999999995,0.678614214907198,warm
Norway,1997,5.854642313546427,158.60999999999999,,39335.0,0.8807078459821827,cold
Norway,1998,5.1622037550015385,153.66,,37334.0,0.9270554604530571,cold
Norway,1999,5.53800366300367,163.32999999999998,,39013.0,0.9473695751324421,cold
Norway,2000,6.463418336369152,150.33,0.9170000000000001,41099.0,0.9621503183236358,cold
Norway,2001,4.89763658686311,154.29000000000002,,41281.0,1.09833438437267,cold
Norway,2002,5.217746913580247,141.0,,46048.99999999999,1.4476499803549299,cold
Norway,2003,5.520909645909647,138.07999999999996,,53533.00000000001,1.59225110118825,cold
Norway,2004,5.622191863995145,141.37,,61450.00000000001,1.7932923984116897,cold
Norway,2005,6.04444444444444,142.09,0.9309999999999999,71215.00000000001,1.9291613759865298,cold
Norway,2006,6.207762557077626,142.67000000000002,,79007.0,1.7491098626311297,cold
Norway,2007,5.841750841750842,127.77,,90797.00000000001,1.54739388856211,cold
Norway,2008,6.462468789013733,132.03,,103431.0,1.5999716527681602,cold
Norway,2009,5.1193528693528725,145.73999999999995,,85394.0,1.6454478119384095,cold
Norway,2010,3.03207489257213,136.42999999999998,0.9400000000000001,93638.00000000001,1.5636658746753398,cold
Norway,2011,5.8184170471841705,146.49,0.9410000000000002,107430.0,1.5406516213765402,cold
Norway,2012,4.905889496053427,125.99999999999999,0.9420000000000001,108408.0,1.4318323979559,cold
Norway,2013,5.097716894977167,127.00999999999999,0.9420000000000001,109803.99999999999,1.5418601055315302,cold
Oman,2009,29.25066533599465,21.189999999999998,,18557.0,2.69946437700673,warm
Oman,2010,29.1864604125083,3.8000000000000003,0.7950000000000003,21337.0,2.6569956427458106,warm
Panama,1997,27.6960426179604,83.19,,4227.0,5.621216488901701,warm
Panama,1998,27.911665127731634,76.68999999999998,,4488.0,5.415095044254404,warm
Panama,1999,27.13018925518928,77.62999999999998,,4606.0,5.18989926490607,warm
Panama,2000,27.366879174256223,85.58000000000001,0.7140000000000001,4577.0,4.168722713814959,warm
Panama,2001,26.863942454851568,86.77000000000001,,4558.0,3.8789339447945497,warm
Panama,2002,27.876388888888886,78.94,,4641.0,4.073770167876568,warm
Panama,2003,27.83502616189595,97.24,,4790.0,4.09142718735613,warm
Panama,2004,27.674868461776516,81.76,,5144.0,3.956034116691469,warm
Panama,2005,27.16681929181929,77.80999999999999,0.7330000000000001,5499.0,3.89701939256291,warm
Panama,2006,26.91043397968606,91.63,,5972.000000000001,3.6452552043777104,warm
Panama,2007,27.167129629629624,71.89999999999999,,6876.0,3.5119861001109807,warm
Panama,2008,26.927529484792057,73.3,,7971.999999999999,3.459371003627451,warm
Panama,2009,27.343406593406588,68.29,,8436.0,3.2652239932295486,warm
Panama,2010,27.310988674625055,64.0,0.761,8991.0,3.4236909729443705,warm
Panama,2011,26.74079147640793,62.730000000000004,0.7590000000000002,10403.0,3.2856508160232507,warm
Panama,2012,27.18472981177901,55.519999999999996,0.7720000000000001,11908.000000000002,3.4843987728531207,warm
Panama,2013,27.416666666666668,49.309999999999995,0.7769999999999998,13189.000000000002,3.4709725070834394,warm
Philippines,1997,27.658599695585966,20.24,,1312.0,1.0753537542736,warm
Philippines,1998,28.433024691358032,22.05,,1124.0,0.8792203206683898,warm
Philippines,1999,27.46617692072238,24.88,,1262.0,0.6913945222923671,warm
Philippines,2000,27.72465088038859,32.21,0.623,1205.0,0.6391076543176619,warm
Philippines,2001,27.956382001836527,27.079999999999995,,1108.9999999999998,0.5472948523052321,warm
Philippines,2002,27.807253086419752,28.540000000000003,,1158.0,0.37163793146089397,warm
Philippines,2003,27.807704112952752,33.41,,1169.0,0.3457631814503381,warm
Philippines,2006,27.978234398782337,36.66,,1599.0,0.3769200472627022,warm
Philippines,2007,28.093101343101377,29.17,,1914.9999999999998,0.4116026003391751,warm
Philippines,2008,27.749158249158253,33.05,,2187.9999999999995,0.3370144706778369,warm
Philippines,2009,27.59188034188034,34.89,,2073.0,0.44794302314684703,warm
Philippines,2010,28.48873668188735,36.96000000000001,0.654,2412.0,0.32514450867052,warm
Philippines,2011,27.682952815829534,44.90999999999999,0.653,2662.0,0.35692509732188876,warm
Poland,1999,9.14087301587301,184.14999999999998,,4640.0,1.9011357712238606,cold
Poland,2000,9.651639344262293,191.01,0.7859999999999999,4744.0,1.8303365853136107,cold
Poland,2001,8.388432267884331,180.65,,5249.0,1.9056380012179892,cold
Poland,2002,9.205755617112958,183.26999999999995,,5466.0,1.90063864932514,cold
Poland,2003,8.371232876712332,180.14999999999995,,5982.999999999999,1.9080420365751298,cold
Poland,2004,8.465695203400122,187.73999999999995,,7014.0,1.8732410064926002,cold
Poland,2005,8.667427701674269,186.04,0.8050000000000003,8417.000000000002,1.9261298699200802,cold
Poland,2006,9.296193984039293,182.85,,9485.0,1.9200447924144506,cold
Poland,2007,9.737179487179496,166.46999999999994,,11815.999999999998,2.0018693083979904,cold
Poland,2008,9.841117216117222,177.37999999999997,,14721.0,1.75146123575018,cold
Poland,2009,8.800061050061059,197.1,,12141.0,1.7971765213437,cold
Poland,2010,7.9642313546423145,190.64,0.8290000000000003,13303.999999999998,1.8338778577151598,cold
Poland,2011,9.093455098934557,183.86,0.8330000000000001,14686.000000000002,1.7880119273128303,cold
Poland,2012,8.700060716454152,192.37000000000003,0.8379999999999997,13894.000000000002,1.7960937140402295,cold
Poland,2013,8.895585996955854,187.58999999999997,0.8399999999999997,14551.999999999998,1.7693939567685304,cold
Portugal,1997,18.22237484737487,102.17999999999999,,12237.0,1.2851949581883406,warm
Portugal,1998,17.63710925410089,87.05999999999999,,12892.000000000002,1.3654964034734798,cold
Portugal,1999,17.372359963269055,89.46,,13180.000000000002,2.1191685677430097,cold
Portugal,2000,16.82027929568915,85.88000000000001,0.7820000000000001,12151.999999999998,1.56107730666779,cold
Portugal,2001,16.78843226788433,115.73000000000003,,12391.000000000002,1.57374922722025,cold
Portugal,2002,16.844875346260388,171.82999999999998,,13614.0,1.5416369947896493,cold
Portugal,2003,17.254642313546434,166.45999999999998,,16671.0,1.3704319516185899,cold
Portugal,2007,16.913443830570895,143.54999999999998,,24003.0,1.5603300063991796,cold
Portugal,2008,16.846575342465766,141.01999999999998,,26121.0,1.7794278633306695,cold
Portugal,2009,17.822496947496937,139.7,,24254.000000000004,1.96174317118212,cold
Portugal,2010,17.322374429223753,148.84,0.8190000000000003,23673.0,1.6229763908373498,cold
Portugal,2011,17.40735653235654,127.86,0.8249999999999998,24336.999999999996,1.5335940695348105,cold
Portugal,2012,16.138356164383563,139.4,0.8269999999999998,21573.0,1.39642376797305,cold
Portugal,2013,16.328435873890413,132.73,0.8279999999999997,22641.0,1.7777336403050203,cold
Romania,1997,10.192541856925416,161.6,,1677.0,2.2444548068144505,cold
Romania,1998,11.027470841006751,161.28999999999996,,1967.0000000000002,2.1961188759070898,cold
Romania,1999,11.842643467643475,158.27,,1698.0,2.13385611682162,cold
Romania,2000,12.126442015786283,159.19000000000003,0.7059999999999998,1758.0,2.13806485870669,cold
Romania,2001,11.659969558599697,149.10999999999999,,1914.0,2.1723883128702197,cold
Romania,2002,11.576792859341333,173.6,,2231.0000000000005,2.3123676141070293,cold
Romania,2003,11.077686202686197,159.70999999999998,,2898.0,2.41101866813613,cold
Romania,2004,11.065573770491808,151.19,,3697.9999999999995,2.43410380967984,cold
Romania,2005,10.828310502283104,146.01,0.7509999999999999,4847.0,2.463523711036048,cold
Romania,2006,11.361035007610347,149.09,,6018.0,2.4387670768397807,cold
Romania,2007,12.624389499389492,136.05999999999997,,8592.999999999998,2.4084079075183,cold
Romania,2008,12.008852258852274,140.4,,10454.0,2.5144429651102405,cold
Romania,2009,12.096916971916984,144.01999999999998,,8465.000000000002,2.7552560500477994,cold
Romania,2010,11.547488584474882,150.04000000000002,0.785,8190.0,2.7194167392821,cold
Romania,2011,11.128006088280065,138.78,0.7859999999999999,9086.0,2.62096142751002,cold
Romania,2012,12.088038858530664,142.03,0.7879999999999999,9015.0,2.52903849650089,cold
Romania,2013,11.999086757990879,137.99,0.7909999999999998,10080.0,2.38288871719791,cold
Singapore,1997,28.311567732115687,206.64999999999998,,34779.0,2.9312610897864206,warm
Singapore,1998,28.400123114804547,215.35999999999999,,29150.000000000004,2.9631749959267992,warm
Singapore,1999,27.55738705738708,166.45000000000005,,28788.999999999996,3.0867477894247597,warm
Singapore,2000,27.541135397692802,164.33999999999997,0.8190000000000003,31446.0,3.0100273213879105,warm
Singapore,2001,27.615829528158297,167.80000000000004,,28773.999999999996,2.9213570873719394,warm
Singapore,2002,28.114188981225002,172.39000000000001,,29048.000000000004,2.8417574035088307,warm
Singapore,2003,27.82020757020757,172.73999999999998,,30066.999999999996,2.7208949002573104,warm
Singapore,2004,27.911050394656986,167.47999999999996,,34799.00000000001,2.8334767530042098,warm
Singapore,2005,28.063165905631667,180.33,0.8409999999999997,38122.0,2.761865973027921,warm
Singapore,2006,27.80182648401828,148.74999999999997,,43318.0,2.5669414465642006,warm
Singapore,2007,27.588522588522554,165.76000000000002,,53098.00000000001,2.41196857953841,warm
Singapore,2008,27.534094368340963,150.25,,55735.00000000001,2.5838284316865394,warm
Singapore,2009,27.987637362637358,149.58,,54412.99999999999,2.827396947320151,warm
Singapore,2010,28.153424657534256,129.23000000000002,0.8969999999999999,66099.0,2.6764816123959196,warm
Singapore,2011,27.640943683409446,116.96,0.9030000000000001,76638.0,2.62283343360247,warm
Singapore,2012,27.615513054037663,141.61999999999998,0.9050000000000001,80040.0,2.52710471022211,warm
Singapore,2013,27.734855403348558,137.87,0.9089999999999999,83151.0,2.463511106345661,warm
South Africa,1997,16.528614916286156,4.95,,3960.0,1.1969122297618,cold
South Africa,1998,16.58802708525702,7.699999999999999,,3511.9999999999995,1.1791418545260701,cold
South Africa,1999,17.295329670329654,10.87,,3424.0000000000005,1.20212680514523,cold
South Africa,2000,17.010018214936252,9.54,0.6319999999999998,3361.0000000000005,1.04836027705155,cold
South Africa,2001,16.747031963470324,12.43,,2953.0000000000005,1.1156674925051602,cold
South Africa,2002,16.590951061865212,6.9799999999999995,,2769.0,1.10124043617179,cold
South Africa,2003,16.754884004884023,9.240000000000002,,4132.000000000001,1.11544277826225,cold
South Africa,2004,17.04007285974497,12.63,,5323.0,1.0578248701437303,cold
South Africa,2005,16.720091324200908,15.29,0.613,5913.999999999999,1.1286015130085798,cold
South Africa,2006,16.9060882800609,17.919999999999998,,6165.999999999999,1.2538573605126198,cold
South Africa,2007,16.978420569329646,12.12,,6708.0,1.3496322253531003,cold
South Africa,2008,16.982448107448096,14.139999999999999,,6573.0,1.2794857699415099,cold
South Africa,2009,17.357600732600737,10.709999999999999,,6516.999999999999,1.32213990827877,cold
South Africa,2010,17.090715372907162,13.09,0.6429999999999999,8127.999999999999,1.2071048838686,cold
South Africa,2011,16.927092846270913,9.309999999999999,0.6510000000000001,8906.000000000002,1.2875056323037297,cold
South Africa,2012,17.00910746812387,13.56,0.659,8346.999999999998,1.1032641761730901,cold
South Africa,2013,17.056621004566203,14.9,0.6630000000000001,7611.999999999999,1.2486056901826101,cold
Spain,1997,16.014155251141563,131.32,,15738.0,1.5373943238972496,cold
Spain,1998,15.36842105263157,124.04,,16473.0,1.5718991742994195,cold
Spain,1999,15.201058201058183,119.08,,16756.000000000004,1.93375948296444,cold
Spain,2000,14.824225865209458,122.21000000000002,0.8269999999999998,15538.000000000002,1.68791408249273,cold
Spain,2001,14.785388127853869,112.4,,16168.999999999998,1.6585810514861505,cold
Spain,2002,15.275315481686688,115.64,,17924.0,1.6948547944758203,cold
Spain,2003,16.391174080845,116.48999999999997,,22701.0,1.4799645947513895,cold
Spain,2004,15.668488160291453,112.63000000000001,,26372.000000000004,1.4920175346911397,cold
Spain,2005,15.757737189244041,107.66,0.8450000000000001,28092.0,1.3995951133185407,cold
Spain,2006,16.011618467782817,99.86999999999999,,30246.0,1.3703608751370997,cold
Spain,2007,14.706807081807078,98.94999999999997,,34769.00000000001,1.3671189498065504,cold
Spain,2008,14.944139194139202,98.51999999999998,,37848.0,1.52141943926671,cold
Spain,2009,15.681318681318677,98.01999999999998,,34470.0,1.6123693117446003,cold
Spain,2010,14.877777777777771,87.44,0.8670000000000001,32838.99999999999,1.3209708538869995,cold
Spain,2011,16.110553018772183,88.58999999999999,0.87,34097.00000000001,1.2831676767111801,cold
Spain,2012,15.636156648451722,96.88,0.874,30146.000000000004,1.25005528138029,cold
Spain,2013,15.354642313546423,101.31999999999998,0.874,30792.0,1.3450914546932602,cold
Sri Lanka,1997,27.517425174251727,472.09999999999997,,900.0,1.5373943238972496,warm
Sri Lanka,1998,28.23424796747967,451.15000000000003,,934.9999999999999,1.5718991742994195,warm
Sri Lanka,1999,27.27030651340996,445.23999999999995,,919.9999999999999,1.93375948296444,warm
Sri Lanka,2000,27.233333333333338,427.2900000000001,0.6789999999999999,952.9999999999999,1.68791408249273,warm
Sri Lanka,2001,27.26104972375693,358.06,,912.0,1.6585810514861505,warm
Sri Lanka,2002,27.147685185185185,339.41,,951.0,1.6948547944758203,warm
Sri Lanka,2003,27.436377473363773,352.75000000000006,,1077.0,1.4799645947513895,warm
